質量,,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Blood_in_heart_chamber,8800,0.00E+00,0,0,0,,8800,8.56E-10,0.11,0.0285,0,,8800,3.26E-08,0.019,0.0006,10,,8800,2.15E-07,0.0074,0.0001,10,,8800,3.32E-07,0.0059,0.0001,10,,8800,3.84E-07,0.0055,0.0001,10,,8800,4.17E-07,0.0053,0.0001,10,,8800,4.77E-07,0.005,0.0001,10,,8800,5.48E-07,0.0048,0.0001,10,,8800,7.71E-07,0.0045,0.0001,10,,8800,1.01E-06,0.0045,0,10,,8800,1.53E-06,0.0046,0,10,,8800,2.02E-06,0.0047,0.0001,10,,8800,2.49E-06,0.0048,0.0001,10,,8800,2.94E-06,0.0049,0.0001,10,,8800,3.78E-06,0.005,0.0001,10,,8800,4.55E-06,0.0052,0.0001,10,,8800,7.70E-06,0.0056,0.0001,10,,8800,1.24E-05,0.0061,0.0001,10,,8800,1.65E-05,0.0063,0.0001,10,,8800,2.06E-05,0.0064,0.0001,10,,8800,2.45E-05,0.0064,0.0002,10
149.091,Kidney_left_cortex,8900,0.00E+00,0,0,0,,8900,2.30E-11,0.7142,0.5389,0,,8900,1.54E-09,0.1185,0.0239,0,,8900,5.44E-08,0.0201,0.0007,9.1,,8900,1.36E-07,0.0126,0.0003,10,,8900,1.89E-07,0.0107,0.0002,7.3,,8900,2.32E-07,0.0098,0.0002,5.7,,8900,2.93E-07,0.0086,0.0002,10,,8900,3.51E-07,0.008,0.0002,10,,8900,5.26E-07,0.0072,0.0002,10,,8900,7.14E-07,0.0071,0.0001,10,,8900,1.12E-06,0.0072,0.0002,10,,8900,1.52E-06,0.0073,0.0002,10,,8900,1.93E-06,0.0074,0.0002,10,,8900,2.30E-06,0.0076,0.0002,10,,8900,3.05E-06,0.0078,0.0002,10,,8900,3.72E-06,0.008,0.0002,10,,8900,6.71E-06,0.0086,0.0003,10,,8900,1.13E-05,0.009,0.0003,10,,8900,1.53E-05,0.0091,0.0004,10,,8900,1.91E-05,0.009,0.0004,10,,8900,2.29E-05,0.0089,0.0004,10
37.441,Kidney_left_medulla,9000,0.00E+00,0,0,0,,9000,0.00E+00,0,0,0,,9000,2.20E-09,0.1831,0.0473,0,,9000,6.97E-08,0.032,0.0017,10,,9000,1.57E-07,0.0211,0.001,5.2,,9000,2.19E-07,0.0181,0.0009,10,,9000,2.64E-07,0.0164,0.0008,10,,9000,3.29E-07,0.0146,0.0009,10,,9000,3.84E-07,0.0136,0.0009,10,,9000,5.68E-07,0.0121,0.0007,7.8,,9000,7.61E-07,0.0119,0.0006,6.9,,9000,1.19E-06,0.0121,0.0006,10,,9000,1.60E-06,0.0126,0.0007,10,,9000,2.02E-06,0.0131,0.0007,10,,9000,2.41E-06,0.0133,0.0008,10,,9000,3.16E-06,0.0138,0.0009,10,,9000,3.93E-06,0.0142,0.0009,10,,9000,6.91E-06,0.0154,0.0011,10,,9000,1.14E-05,0.0158,0.0013,10,,9000,1.55E-05,0.0155,0.0013,10,,9000,1.95E-05,0.0152,0.0013,10,,9000,2.35E-05,0.0148,0.0012,10
7.494,Kidney_left_pelvis,9100,0.00E+00,0,0,0,,9100,0.00E+00,0,0,0,,9100,1.43E-09,0.4827,0.2703,0,,9100,5.66E-08,0.0684,0.0109,0,,9100,1.57E-07,0.0435,0.005,10,,9100,2.09E-07,0.0375,0.0049,10,,9100,2.53E-07,0.0336,0.0052,10,,9100,3.24E-07,0.0301,0.0052,10,,9100,3.71E-07,0.0271,0.0052,10,,9100,5.68E-07,0.0243,0.0042,10,,9100,7.50E-07,0.0239,0.0032,10,,9100,1.19E-06,0.0245,0.0031,10,,9100,1.60E-06,0.026,0.0035,10,,9100,2.01E-06,0.027,0.0038,10,,9100,2.43E-06,0.0282,0.0041,10,,9100,3.24E-06,0.0289,0.0044,10,,9100,4.01E-06,0.0296,0.0046,10,,9100,6.95E-06,0.0319,0.0058,10,,9100,1.15E-05,0.0321,0.006,10,,9100,1.55E-05,0.0306,0.006,10,,9100,1.94E-05,0.0291,0.0061,10,,9100,2.34E-05,0.0275,0.006,10
125.147,Kidney_right_cortex,9200,0.00E+00,0,0,0,,9200,7.29E-11,0.7287,0.6099,0,,9200,5.94E-09,0.0672,0.0073,0,,9200,9.77E-08,0.0163,0.0004,10,,9200,1.92E-07,0.0116,0.0002,10,,9200,2.47E-07,0.0102,0.0002,5.3,,9200,2.85E-07,0.0095,0.0002,7.6,,9200,3.50E-07,0.0086,0.0002,10,,9200,4.22E-07,0.0079,0.0002,10,,9200,6.11E-07,0.0072,0.0002,10,,9200,8.29E-07,0.0071,0.0002,10,,9200,1.29E-06,0.0072,0.0002,10,,9200,1.73E-06,0.0074,0.0002,10,,9200,2.16E-06,0.0076,0.0002,10,,9200,2.58E-06,0.0077,0.0002,10,,9200,3.36E-06,0.008,0.0002,10,,9200,4.12E-06,0.0083,0.0002,10,,9200,7.14E-06,0.009,0.0003,10,,9200,1.18E-05,0.0095,0.0004,10,,9200,1.58E-05,0.0096,0.0004,10,,9200,1.97E-05,0.0096,0.0004,10,,9200,2.33E-05,0.0094,0.0004,10
31.44,Kidney_right_medulla,9300,0.00E+00,0,0,0,,9300,0.00E+00,0,0,0,,9300,6.25E-09,0.1215,0.0205,0,,9300,1.07E-07,0.0281,0.0013,10,,9300,2.07E-07,0.0202,0.0009,8.2,,9300,2.55E-07,0.0181,0.0009,10,,9300,2.95E-07,0.0168,0.0009,10,,9300,3.63E-07,0.0149,0.001,10,,9300,4.41E-07,0.0138,0.0009,10,,9300,6.30E-07,0.0125,0.0007,7.9,,9300,8.50E-07,0.0123,0.0006,9.1,,9300,1.32E-06,0.0127,0.0006,10,,9300,1.77E-06,0.0132,0.0007,10,,9300,2.20E-06,0.0137,0.0008,10,,9300,2.62E-06,0.014,0.0008,10,,9300,3.40E-06,0.0146,0.0009,10,,9300,4.14E-06,0.0151,0.001,10,,9300,7.46E-06,0.0164,0.0012,10,,9300,1.21E-05,0.0171,0.0015,10,,9300,1.60E-05,0.0167,0.0016,10,,9300,1.96E-05,0.0162,0.0016,10,,9300,2.35E-05,0.0157,0.0015,10
6.292,Kidney_right_pelvis,9400,0.00E+00,0,0,0,,9400,0.00E+00,0,0,0,,9400,4.51E-09,0.2544,0.0901,0,,9400,8.62E-08,0.0628,0.0084,3.9,,9400,1.91E-07,0.0436,0.005,10,,9400,2.36E-07,0.0383,0.0054,10,,9400,2.77E-07,0.035,0.0057,10,,9400,3.48E-07,0.0306,0.006,10,,9400,4.20E-07,0.028,0.0054,10,,9400,6.12E-07,0.025,0.0038,10,,9400,8.31E-07,0.0246,0.0033,10,,9400,1.28E-06,0.0253,0.0035,10,,9400,1.75E-06,0.0262,0.0038,10,,9400,2.17E-06,0.0275,0.0043,10,,9400,2.57E-06,0.029,0.0046,10,,9400,3.33E-06,0.03,0.0052,10,,9400,3.96E-06,0.0317,0.0058,10,,9400,7.12E-06,0.0337,0.0068,10,,9400,1.15E-05,0.0336,0.0075,10,,9400,1.53E-05,0.0304,0.0056,10,,9400,1.97E-05,0.0289,0.0053,10,,9400,2.30E-05,0.0279,0.0056,10
1810,Liver,9500,2.07E-10,0.0803,0.0128,0,,9500,2.60E-08,0.0088,0.0002,10,,9500,1.15E-07,0.0046,0,10,,9500,2.89E-07,0.0031,0,10,,9500,3.63E-07,0.0029,0,10,,9500,3.92E-07,0.0028,0,10,,9500,4.14E-07,0.0028,0,10,,9500,4.72E-07,0.0027,0,10,,9500,5.45E-07,0.0026,0,7,,9500,7.77E-07,0.0025,0,10,,9500,1.04E-06,0.0025,0,10,,9500,1.56E-06,0.0025,0,10,,9500,2.06E-06,0.0025,0,10,,9500,2.54E-06,0.0026,0,10,,9500,3.00E-06,0.0026,0,10,,9500,3.85E-06,0.0027,0,10,,9500,4.63E-06,0.0027,0,10,,9500,7.81E-06,0.0029,0,10,,9500,1.26E-05,0.0031,0,10,,9500,1.67E-05,0.0033,0,10,,9500,2.05E-05,0.0033,0,10,,9500,2.40E-05,0.0034,0,10
427.256,Lung(AI)_left,9700,1.08E-11,0.7257,0.5959,0,,9700,3.42E-09,0.0433,0.0044,10,,9700,4.08E-08,0.0138,0.0003,10,,9700,1.86E-07,0.0064,0.0001,10,,9700,2.69E-07,0.0053,0.0001,10,,9700,3.06E-07,0.0049,0.0001,10,,9700,3.31E-07,0.0047,0.0001,8.8,,9700,3.82E-07,0.0044,0.0001,7.3,,9700,4.50E-07,0.0041,0.0001,10,,9700,6.54E-07,0.0038,0,10,,9700,8.84E-07,0.0038,0,10,,9700,1.36E-06,0.0039,0,10,,9700,1.83E-06,0.004,0,10,,9700,2.27E-06,0.0041,0.0001,10,,9700,2.70E-06,0.0041,0.0001,10,,9700,3.52E-06,0.0043,0.0001,10,,9700,4.26E-06,0.0044,0.0001,10,,9700,7.37E-06,0.0048,0.0001,10,,9700,1.22E-05,0.0052,0.0001,10,,9700,1.63E-05,0.0052,0.0001,10,,9700,2.02E-05,0.0052,0.0001,10,,9700,2.40E-05,0.0051,0.0001,10
522.518,Lung(AI)_right,9900,1.42E-11,0.4631,0.2552,0,,9900,7.87E-09,0.0249,0.0012,10,,9900,6.94E-08,0.0097,0.0002,10,,9900,2.54E-07,0.0051,0,10,,9900,3.31E-07,0.0044,0,9.3,,9900,3.58E-07,0.0042,0,10,,9900,3.77E-07,0.0041,0,10,,9900,4.32E-07,0.0039,0,10,,9900,5.02E-07,0.0037,0,10,,9900,7.30E-07,0.0034,0,10,,9900,9.74E-07,0.0034,0,10,,9900,1.49E-06,0.0035,0,10,,9900,1.99E-06,0.0036,0,9.6,,9900,2.47E-06,0.0037,0,10,,9900,2.92E-06,0.0038,0,10,,9900,3.78E-06,0.0039,0,10,,9900,4.58E-06,0.004,0,10,,9900,7.75E-06,0.0044,0.0001,10,,9900,1.26E-05,0.0048,0.0001,10,,9900,1.69E-05,0.0049,0.0001,10,,9900,2.09E-05,0.0049,0.0001,10,,9900,2.48E-05,0.0048,0.0001,10
12.695,Lymphatic_nodes_ET,"10,000",0.00E+00,0,0,0,,"10,000",5.03E-11,1,1,0,,"10,000",7.50E-09,0.1421,0.0331,0,,"10,000",8.17E-08,0.0434,0.0046,7.2,,"10,000",1.56E-07,0.0321,0.0034,10,,"10,000",2.01E-07,0.0287,0.0036,10,,"10,000",2.21E-07,0.0259,0.0045,10,,"10,000",3.08E-07,0.0225,0.004,10,,"10,000",3.76E-07,0.02,0.0035,8.1,,"10,000",5.68E-07,0.0178,0.0017,5.4,,"10,000",8.00E-07,0.0181,0.0015,10,,"10,000",1.28E-06,0.0189,0.0016,10,,"10,000",1.75E-06,0.0197,0.0018,10,,"10,000",2.15E-06,0.0201,0.0021,10,,"10,000",2.62E-06,0.0206,0.0022,10,,"10,000",3.39E-06,0.0214,0.0025,10,,"10,000",4.23E-06,0.0217,0.0025,10,,"10,000",7.36E-06,0.0224,0.0028,10,,"10,000",1.27E-05,0.0204,0.0022,10,,"10,000",1.65E-05,0.0192,0.0023,10,,"10,000",2.07E-05,0.0183,0.0023,10,,"10,000",2.46E-05,0.0175,0.0021,10
12.695,Lymphatic_nodes_thoracic,"10,100",1.85E-08,0.0963,0.016,0,,"10,100",1.28E-07,0.0338,0.0016,5.9,,"10,100",1.99E-07,0.0258,0.0012,10,,"10,100",2.41E-07,0.0237,0.0016,10,,"10,100",2.81E-07,0.0233,0.002,10,,"10,100",3.08E-07,0.0223,0.0024,10,,"10,100",3.31E-07,0.0211,0.0029,10,,"10,100",3.99E-07,0.0189,0.0031,10,,"10,100",4.63E-07,0.0172,0.0031,10,,"10,100",6.78E-07,0.0158,0.002,3.8,,"10,100",9.22E-07,0.016,0.0015,10,,"10,100",1.40E-06,0.0168,0.0017,10,,"10,100",1.85E-06,0.0177,0.0019,10,,"10,100",2.35E-06,0.0185,0.002,10,,"10,100",2.85E-06,0.0192,0.0021,10,,"10,100",3.53E-06,0.02,0.0025,10,,"10,100",4.27E-06,0.0203,0.0027,10,,"10,100",7.44E-06,0.0214,0.0029,10,,"10,100",1.17E-05,0.0191,0.0026,10,,"10,100",1.56E-05,0.0175,0.0021,10,,"10,100",1.94E-05,0.0167,0.0023,5,,"10,100",2.29E-05,0.0161,0.0023,10
4.386,Lymphatic_nodes_head,"10,200",3.42E-08,0.1179,0.0209,0,,"10,200",1.88E-07,0.0471,0.0029,10,,"10,200",3.00E-07,0.0366,0.0023,8.2,,"10,200",3.68E-07,0.0336,0.003,10,,"10,200",3.76E-07,0.034,0.0044,10,,"10,200",3.77E-07,0.0347,0.0058,10,,"10,200",3.99E-07,0.0342,0.0069,10,,"10,200",4.55E-07,0.0319,0.0086,2.2,,"10,200",5.01E-07,0.028,0.0093,3,,"10,200",7.69E-07,0.0266,0.0051,10,,"10,200",1.06E-06,0.0269,0.0041,10,,"10,200",1.61E-06,0.0285,0.0041,10,,"10,200",2.22E-06,0.0302,0.0045,10,,"10,200",2.73E-06,0.0311,0.0048,10,,"10,200",3.21E-06,0.0321,0.0053,10,,"10,200",3.99E-06,0.0332,0.0062,10,,"10,200",4.91E-06,0.0347,0.0064,10,,"10,200",8.16E-06,0.0348,0.007,10,,"10,200",1.26E-05,0.0323,0.0065,10,,"10,200",1.68E-05,0.0308,0.0068,10,,"10,200",1.98E-05,0.029,0.008,10,,"10,200",2.34E-05,0.0272,0.0061,10
103.641,Lymphatic_nodes_trunk,"10,300",6.07E-09,0.0578,0.0048,0,,"10,300",9.06E-08,0.0144,0.0003,5.6,,"10,300",2.15E-07,0.009,0.0001,10,,"10,300",3.36E-07,0.0074,0.0001,7.6,,"10,300",3.66E-07,0.0073,0.0002,5.8,,"10,300",3.81E-07,0.0072,0.0002,7.5,,"10,300",3.98E-07,0.007,0.0003,6.9,,"10,300",4.68E-07,0.0064,0.0003,10,,"10,300",5.47E-07,0.0059,0.0003,10,,"10,300",7.92E-07,0.0055,0.0002,10,,"10,300",1.05E-06,0.0055,0.0002,5.8,,"10,300",1.57E-06,0.0058,0.0002,4.7,,"10,300",2.08E-06,0.0061,0.0002,4,,"10,300",2.57E-06,0.0064,0.0002,4.7,,"10,300",3.03E-06,0.0066,0.0002,6,,"10,300",3.90E-06,0.007,0.0003,8.2,,"10,300",4.68E-06,0.0072,0.0003,10,,"10,300",7.83E-06,0.0074,0.0003,10,,"10,300",1.26E-05,0.0069,0.0003,10,,"10,300",1.67E-05,0.0066,0.0003,10,,"10,300",2.00E-05,0.0063,0.0003,10,,"10,300",2.34E-05,0.006,0.0003,10
8.771,Lymphatic_nodes_arms,"10,400",8.52E-08,0.0534,0.0044,0,,"10,400",5.55E-07,0.0197,0.0005,5,,"10,400",8.57E-07,0.0152,0.0004,7.7,,"10,400",7.81E-07,0.0162,0.0007,10,,"10,400",6.36E-07,0.0187,0.0013,10,,"10,400",5.33E-07,0.0201,0.0022,10,,"10,400",5.10E-07,0.0206,0.0029,10,,"10,400",5.44E-07,0.0195,0.0037,10,,"10,400",6.24E-07,0.0182,0.0036,2.6,,"10,400",9.37E-07,0.0174,0.0022,2.8,,"10,400",1.29E-06,0.0176,0.0017,5.4,,"10,400",1.94E-06,0.0188,0.0017,10,,"10,400",2.55E-06,0.0199,0.0019,10,,"10,400",3.14E-06,0.0206,0.0021,10,,"10,400",3.73E-06,0.0215,0.0022,10,,"10,400",4.80E-06,0.0225,0.0024,10,,"10,400",5.62E-06,0.023,0.0028,10,,"10,400",8.96E-06,0.0238,0.0034,10,,"10,400",1.33E-05,0.0215,0.0029,10,,"10,400",1.66E-05,0.0203,0.0029,10,,"10,400",1.92E-05,0.0198,0.0039,10,,"10,400",2.12E-05,0.018,0.0034,10
8.771,Lymphatic_nodes_legs,"10,500",5.45E-09,0.2031,0.059,0,,"10,500",8.88E-08,0.0486,0.0032,10,,"10,500",1.93E-07,0.0314,0.0017,10,,"10,500",2.89E-07,0.0265,0.0019,10,,"10,500",2.95E-07,0.027,0.0028,10,,"10,500",3.17E-07,0.0265,0.0035,10,,"10,500",3.22E-07,0.0254,0.0047,10,,"10,500",3.70E-07,0.023,0.0056,10,,"10,500",4.46E-07,0.0209,0.0056,2.4,,"10,500",6.59E-07,0.0201,0.0035,5.1,,"10,500",9.26E-07,0.02,0.0027,10,,"10,500",1.45E-06,0.0209,0.0024,10,,"10,500",1.93E-06,0.0219,0.0026,10,,"10,500",2.42E-06,0.0226,0.0027,10,,"10,500",2.81E-06,0.0233,0.003,10,,"10,500",3.73E-06,0.0244,0.0032,10,,"10,500",4.59E-06,0.0251,0.0034,10,,"10,500",7.83E-06,0.0253,0.0038,10,,"10,500",1.25E-05,0.023,0.0031,10,,"10,500",1.61E-05,0.0209,0.003,10,,"10,500",2.01E-05,0.0192,0.0026,7.3,,"10,500",2.31E-05,0.018,0.002,10
445.022,Muscle_head,"10,600",1.65E-08,0.0125,0.0003,10,,"10,600",7.10E-08,0.0074,0.0002,10,,"10,600",1.18E-07,0.0066,0.0001,10,,"10,600",1.68E-07,0.0061,0.0001,10,,"10,600",1.94E-07,0.0059,0.0001,5.6,,"10,600",2.16E-07,0.0056,0.0001,10,,"10,600",2.38E-07,0.0054,0.0001,6,,"10,600",2.91E-07,0.005,0.0001,10,,"10,600",3.56E-07,0.0047,0.0001,10,,"10,600",5.51E-07,0.0043,0.0001,10,,"10,600",7.70E-07,0.0043,0,10,,"10,600",1.22E-06,0.0044,0,10,,"10,600",1.66E-06,0.0044,0.0001,10,,"10,600",2.11E-06,0.0045,0.0001,10,,"10,600",2.53E-06,0.0046,0.0001,10,,"10,600",3.34E-06,0.0047,0.0001,10,,"10,600",4.10E-06,0.0048,0.0001,10,,"10,600",7.23E-06,0.005,0.0001,10,,"10,600",1.19E-05,0.0052,0.0001,10,,"10,600",1.59E-05,0.0053,0.0001,10,,"10,600",1.96E-05,0.0053,0.0001,10,,"10,600",2.32E-05,0.0053,0.0001,10
8324.959,Muscle_trunk,"10,700",5.90E-09,0.0065,0.0001,10,,"10,700",6.55E-08,0.0022,0,10,,"10,700",1.47E-07,0.0016,0,10,,"10,700",2.31E-07,0.0014,0,10,,"10,700",2.65E-07,0.0013,0,10,,"10,700",2.87E-07,0.0013,0,10,,"10,700",3.09E-07,0.0013,0,10,,"10,700",3.63E-07,0.0012,0,10,,"10,700",4.31E-07,0.0012,0,10,,"10,700",6.42E-07,0.0011,0,10,,"10,700",8.73E-07,0.0011,0,10,,"10,700",1.35E-06,0.0011,0,10,,"10,700",1.82E-06,0.0011,0,10,,"10,700",2.27E-06,0.0011,0,10,,"10,700",2.70E-06,0.0011,0,10,,"10,700",3.51E-06,0.0012,0,10,,"10,700",4.26E-06,0.0012,0,10,,"10,700",7.36E-06,0.0013,0,10,,"10,700",1.20E-05,0.0013,0,10,,"10,700",1.60E-05,0.0014,0,10,,"10,700",1.96E-05,0.0014,0,7,,"10,700",2.30E-05,0.0014,0,6
1479.792,Muscle_arms,"10,800",2.19E-08,0.008,0.0001,10,,"10,800",1.53E-07,0.0035,0,9.6,,"10,800",3.17E-07,0.0025,0,10,,"10,800",4.17E-07,0.0022,0,10,,"10,800",3.96E-07,0.0023,0,10,,"10,800",3.76E-07,0.0024,0,10,,"10,800",3.73E-07,0.0024,0,10,,"10,800",4.12E-07,0.0023,0,9.9,,"10,800",4.88E-07,0.0021,0,10,,"10,800",7.43E-07,0.002,0,10,,"10,800",1.03E-06,0.002,0,10,,"10,800",1.61E-06,0.002,0,10,,"10,800",2.17E-06,0.0021,0,10,,"10,800",2.70E-06,0.0021,0,10,,"10,800",3.20E-06,0.0022,0,10,,"10,800",4.13E-06,0.0022,0,10,,"10,800",4.97E-06,0.0023,0,10,,"10,800",8.34E-06,0.0025,0,10,,"10,800",1.32E-05,0.0027,0,10,,"10,800",1.71E-05,0.0027,0,10,,"10,800",2.05E-05,0.0027,0,8.5,,"10,800",2.36E-05,0.0027,0,10
7676.666,Muscle_legs,"10,900",3.32E-09,0.0096,0.0002,10,,"10,900",4.55E-08,0.003,0,10,,"10,900",1.37E-07,0.0019,0,10,,"10,900",2.56E-07,0.0015,0,10,,"10,900",2.95E-07,0.0014,0,10,,"10,900",3.11E-07,0.0014,0,10,,"10,900",3.27E-07,0.0014,0,10,,"10,900",3.74E-07,0.0014,0,10,,"10,900",4.41E-07,0.0013,0,10,,"10,900",6.56E-07,0.0012,0,10,,"10,900",8.98E-07,0.0012,0,10,,"10,900",1.39E-06,0.0012,0,10,,"10,900",1.88E-06,0.0012,0,10,,"10,900",2.34E-06,0.0012,0,10,,"10,900",2.79E-06,0.0012,0,10,,"10,900",3.63E-06,0.0012,0,10,,"10,900",4.40E-06,0.0013,0,10,,"10,900",7.57E-06,0.0013,0,10,,"10,900",1.24E-05,0.0014,0,9.8,,"10,900",1.64E-05,0.0015,0,9.4,,"10,900",2.01E-05,0.0015,0,6.6,,"10,900",2.37E-05,0.0015,0,4.3
1.871,Oesophagus_wall(0-190),"11,000",0.00E+00,0,0,0,,"11,000",8.68E-09,0.225,0.1706,0,,"11,000",6.02E-08,0.0933,0.0346,1.7,,"11,000",1.79E-07,0.0634,0.0181,1.6,,"11,000",2.63E-07,0.056,0.0175,2,,"11,000",3.12E-07,0.0538,0.0179,2.2,,"11,000",3.53E-07,0.0524,0.0197,2.4,,"11,000",4.07E-07,0.0415,0.0236,4.4,,"11,000",5.01E-07,0.0403,0.0206,5.9,,"11,000",7.41E-07,0.0349,0.008,10,,"11,000",9.66E-07,0.0357,0.0092,10,,"11,000",1.47E-06,0.0365,0.0103,10,,"11,000",2.06E-06,0.0371,0.0096,10,,"11,000",2.56E-06,0.0368,0.0101,10,,"11,000",2.89E-06,0.0338,0.0093,10,,"11,000",3.89E-06,0.0316,0.0073,10,,"11,000",4.59E-06,0.0307,0.0113,10,,"11,000",7.54E-06,0.025,0.0093,10,,"11,000",1.22E-05,0.0238,0.0201,4.1,,"11,000",1.63E-05,0.0209,0.0083,5.5,,"11,000",2.03E-05,0.0196,0.0222,5.8,,"11,000",2.45E-05,0.0213,0.0184,4.2
0.101,Oesophagus_wall(190-200),"11,001",0.00E+00,0,0,0,,"11,001",5.07E-09,0.1423,0.1131,0,,"11,001",3.35E-08,0.0583,0.2734,2.8,,"11,001",2.48E-07,0.244,0.1858,1.8,,"11,001",3.00E-07,0.2197,0.2476,1.7,,"11,001",3.51E-07,0.2138,0.1953,1.7,,"11,001",3.30E-07,0.1582,0.1645,1.7,,"11,001",4.41E-07,0.1544,0.1179,1.6,,"11,001",5.10E-07,0.1428,0.1737,1.5,,"11,001",6.94E-07,0.1196,0.0841,1.5,,"11,001",1.06E-06,0.111,0.0648,1.5,,"11,001",1.44E-06,0.0923,0.0726,1.4,,"11,001",2.09E-06,0.0832,0.0623,1.4,,"11,001",2.31E-06,0.0747,0.0448,1.8,,"11,001",2.92E-06,0.064,0.0729,3,,"11,001",4.52E-06,0.0868,0.223,2.2,,"11,001",5.25E-06,0.0822,0.1809,2.1,,"11,001",8.11E-06,0.0719,0.4445,2.3,,"11,001",1.43E-05,0.0959,0.4933,2.2,,"11,001",1.73E-05,0.068,0.6097,3.7,,"11,001",2.20E-05,0.04,0.1059,3.2,,"11,001",2.51E-05,0.0432,0.1176,2.5
41.247,Oesophagus_wall(200-surface),"11,002",0.00E+00,0,0,0,,"11,002",1.04E-08,0.066,0.0063,0,,"11,002",6.79E-08,0.0263,0.0012,4.5,,"11,002",1.89E-07,0.0159,0.0006,10,,"11,002",2.63E-07,0.0139,0.0006,3.9,,"11,002",3.03E-07,0.0131,0.0007,7.7,,"11,002",3.38E-07,0.0124,0.0008,10,,"11,002",3.99E-07,0.0111,0.0009,10,,"11,002",4.89E-07,0.0101,0.0008,10,,"11,002",7.21E-07,0.0093,0.0005,8.4,,"11,002",9.90E-07,0.0092,0.0004,5.7,,"11,002",1.48E-06,0.0097,0.0005,6.2,,"11,002",1.99E-06,0.0101,0.0005,5.1,,"11,002",2.46E-06,0.0105,0.0006,6.9,,"11,002",2.88E-06,0.0108,0.0006,10,,"11,002",3.72E-06,0.0113,0.0007,10,,"11,002",4.48E-06,0.0116,0.0008,10,,"11,002",7.69E-06,0.0121,0.0008,10,,"11,002",1.24E-05,0.0117,0.0009,10,,"11,002",1.67E-05,0.0114,0.0008,10,,"11,002",2.06E-05,0.0109,0.0008,10,,"11,002",2.41E-05,0.0104,0.0007,10
21.24,Oesophagus_contents,"11,003",0.00E+00,0,0,0,,"11,003",8.86E-09,0.104,0.0138,0,,"11,003",6.88E-08,0.0363,0.0022,5.7,,"11,003",2.04E-07,0.0216,0.0011,4.7,,"11,003",2.80E-07,0.0187,0.0011,4.7,,"11,003",3.21E-07,0.0178,0.0013,10,,"11,003",3.54E-07,0.0168,0.0014,10,,"11,003",4.17E-07,0.0153,0.0017,10,,"11,003",5.01E-07,0.0139,0.0016,10,,"11,003",7.18E-07,0.0125,0.001,3.2,,"11,003",9.67E-07,0.0126,0.0009,4.4,,"11,003",1.48E-06,0.0133,0.0009,10,,"11,003",1.96E-06,0.014,0.001,10,,"11,003",2.45E-06,0.0145,0.0011,10,,"11,003",2.91E-06,0.015,0.0012,10,,"11,003",3.75E-06,0.0156,0.0014,10,,"11,003",4.53E-06,0.0163,0.0015,10,,"11,003",7.66E-06,0.0175,0.0019,10,,"11,003",1.25E-05,0.017,0.0018,10,,"11,003",1.68E-05,0.0159,0.0016,10,,"11,003",2.05E-05,0.0149,0.0015,10,,"11,003",2.40E-05,0.014,0.0015,10
6.318,Ovary_left,"11,100",0.00E+00,0,0,0,,"11,100",0.00E+00,0,0,0,,"11,100",3.18E-09,0.3303,0.1335,0,,"11,100",8.14E-08,0.0689,0.0079,0,,"11,100",1.86E-07,0.0449,0.0049,10,,"11,100",2.63E-07,0.0384,0.0044,10,,"11,100",2.97E-07,0.0348,0.0052,10,,"11,100",3.88E-07,0.03,0.0051,10,,"11,100",4.66E-07,0.0275,0.0045,10,,"11,100",6.84E-07,0.0247,0.0031,10,,"11,100",9.13E-07,0.0253,0.003,10,,"11,100",1.32E-06,0.0258,0.0032,10,,"11,100",1.75E-06,0.0275,0.0037,10,,"11,100",2.18E-06,0.0288,0.0042,10,,"11,100",2.62E-06,0.0292,0.0043,10,,"11,100",3.37E-06,0.0312,0.0049,10,,"11,100",4.08E-06,0.0328,0.0054,10,,"11,100",6.92E-06,0.0365,0.007,10,,"11,100",1.17E-05,0.0377,0.0081,10,,"11,100",1.53E-05,0.0371,0.0081,10,,"11,100",1.96E-05,0.0364,0.0079,10,,"11,100",2.49E-05,0.0358,0.0067,10
